"Y"	"t.j"	"r.i"	"L"	"Env"	"G"	"Rep"	"Group"	"GG"	"Yield"
"3567"	"2012"	2012	1994	"Sonagazi"	"2012-Sonagazi"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	4.65
"3568"	"2012"	2012	1994	"Comilla"	"2012-Comilla"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	4.91
"3569"	"2012"	2012	1994	"Gazipur"	"2012-Gazipur"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	3.963
"3570"	"2012"	2012	1994	"Rajshahi"	"2012-Rajshahi"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	4.79
"3571"	"2012"	2012	1994	"Rangpur"	"2012-Rangpur"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	2.6
"3572"	"2012"	2012	1994	"Satkhira"	"2012-Satkhira"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	3.27
"3573"	"2012"	2012	1994	"Barisal"	"2012-Barisal"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	3.94
"3574"	"2013"	2013	1994	"Kustia"	"2013-Kustia"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	5.4
"3575"	"2013"	2013	1994	"Sonagazi"	"2013-Sonagazi"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	4.71
"3576"	"2013"	2013	1994	"Comilla"	"2013-Comilla"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	4.28
"3577"	"2013"	2013	1994	"Gazipur"	"2013-Gazipur"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	5.6
"3578"	"2013"	2013	1994	"Rajshahi"	"2013-Rajshahi"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	5.56
"3579"	"2013"	2013	1994	"Rangpur"	"2013-Rangpur"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	3
"3580"	"2013"	2013	1994	"Barisal"	"2013-Barisal"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	4.91
"3581"	"2014"	2014	1994	"Kustia"	"2014-Kustia"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	4.4
"3582"	"2014"	2014	1994	"Sonagazi"	"2014-Sonagazi"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	2.72
"3583"	"2014"	2014	1994	"Comilla"	"2014-Comilla"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	4.62
"3584"	"2014"	2014	1994	"Gazipur"	"2014-Gazipur"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	3.5
"3585"	"2014"	2014	1994	"Rajshahi"	"2014-Rajshahi"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	5.654372093
"3586"	"2014"	2014	1994	"Rangpur"	"2014-Rangpur"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	5
"3587"	"2014"	2014	1994	"Satkhira"	"2014-Satkhira"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	4.98
"3588"	"2014"	2014	1994	"Bhanga"	"2014-Bhanga"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	3
"3589"	"2015"	2015	1994	"Kustia"	"2015-Kustia"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	6.29
"3590"	"2015"	2015	1994	"Sonagazi"	"2015-Sonagazi"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	4.787023256
"3591"	"2015"	2015	1994	"Comilla"	"2015-Comilla"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	6.347975883
"3592"	"2015"	2015	1994	"Gazipur"	"2015-Gazipur"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	6.453288373
"3593"	"2015"	2015	1994	"Rajshahi"	"2015-Rajshahi"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	6.391011628
"3594"	"2015"	2015	1994	"Rangpur"	"2015-Rangpur"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	2.75
"3595"	"2015"	2015	1994	"Satkhira"	"2015-Satkhira"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	3.795348837
"3596"	"2015"	2015	1994	"Bhanga"	"2015-Bhanga"	"BRRI dhan32"	"1"	"Medium"	"Medium-BRRI dhan32"	3.05
"3597"	"2001"	2001	1994	"Barisal"	"2001-Barisal"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.25
"3598"	"2001"	2001	1994	"Comilla"	"2001-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.400581395
"3599"	"2001"	2001	1994	"Gazipur"	"2001-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.241860465
"3600"	"2001"	2001	1994	"Rajshahi"	"2001-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.32
"3601"	"2001"	2001	1994	"Rangpur"	"2001-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.732790698
"3602"	"2001"	2001	1994	"Satkhira"	"2001-Satkhira"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.491104651
"3603"	"2001"	2001	1994	"Sonagazi"	"2001-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.241860465
"3604"	"2002"	2002	1994	"Barisal"	"2002-Barisal"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.2
"3605"	"2002"	2002	1994	"Comilla"	"2002-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.3
"3606"	"2002"	2002	1994	"Gazipur"	"2002-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.053783953
"3607"	"2002"	2002	1994	"Rajshahi"	"2002-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.619
"3608"	"2002"	2002	1994	"Rangpur"	"2002-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.32
"3609"	"2002"	2002	1994	"Satkhira"	"2002-Satkhira"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.10872093
"3610"	"2002"	2002	1994	"Sonagazi"	"2002-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.540860465
"3611"	"2003"	2003	1994	"Barisal"	"2003-Barisal"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	7.861162791
"3612"	"2003"	2003	1994	"Comilla"	"2003-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.045423256
"3613"	"2003"	2003	1994	"Gazipur"	"2003-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.018116279
"3614"	"2003"	2003	1994	"Rajshahi"	"2003-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.4695
"3615"	"2003"	2003	1994	"Rangpur"	"2003-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.145581395
"3616"	"2003"	2003	1994	"Satkhira"	"2003-Satkhira"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.873488372
"3617"	"2003"	2003	1994	"Sonagazi"	"2003-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.22
"3618"	"2004"	2004	1994	"Barisal"	"2004-Barisal"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.483632457
"3619"	"2004"	2004	1994	"Comilla"	"2004-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	2.749213953
"3620"	"2004"	2004	1994	"Gazipur"	"2004-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.73255814
"3621"	"2004"	2004	1994	"Rajshahi"	"2004-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.548116279
"3622"	"2004"	2004	1994	"Rangpur"	"2004-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.22
"3623"	"2004"	2004	1994	"Satkhira"	"2004-Satkhira"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.474418605
"3624"	"2004"	2004	1994	"Sonagazi"	"2004-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.041860465
"3625"	"2004"	2004	1994	"Kustia"	"2004-Kustia"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.763588372
"3626"	"2005"	2005	1994	"Barisal"	"2005-Barisal"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.323
"3627"	"2005"	2005	1994	"Comilla"	"2005-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.977093023
"3628"	"2005"	2005	1994	"Gazipur"	"2005-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	2.886453488
"3629"	"2005"	2005	1994	"Rajshahi"	"2005-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.42372093
"3630"	"2005"	2005	1994	"Rangpur"	"2005-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.208575581
"3631"	"2005"	2005	1994	"Satkhira"	"2005-Satkhira"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.494883721
"3632"	"2005"	2005	1994	"Sonagazi"	"2005-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.97
"3633"	"2005"	2005	1994	"Kustia"	"2005-Kustia"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.239162791
"3634"	"2006"	2006	1994	"Barisal"	"2006-Barisal"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.4
"3635"	"2006"	2006	1994	"Comilla"	"2006-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	1.98
"3636"	"2006"	2006	1994	"Gazipur"	"2006-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.7
"3637"	"2006"	2006	1994	"Rajshahi"	"2006-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.8
"3638"	"2006"	2006	1994	"Rangpur"	"2006-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.85
"3639"	"2006"	2006	1994	"Satkhira"	"2006-Satkhira"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.8
"3640"	"2006"	2006	1994	"Sonagazi"	"2006-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.36
"3641"	"2006"	2006	1994	"Kustia"	"2006-Kustia"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	6.17
"3642"	"2007"	2007	1994	"Barisal"	"2007-Barisal"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	2.428
"3643"	"2007"	2007	1994	"Comilla"	"2007-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.32
"3644"	"2007"	2007	1994	"Gazipur"	"2007-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	2
"3645"	"2007"	2007	1994	"Rajshahi"	"2007-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.3
"3646"	"2007"	2007	1994	"Rangpur"	"2007-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.45
"3647"	"2007"	2007	1994	"Satkhira"	"2007-Satkhira"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4
"3648"	"2007"	2007	1994	"Sonagazi"	"2007-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.22
"3649"	"2007"	2007	1994	"Kustia"	"2007-Kustia"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5
"3650"	"2008"	2008	1994	"Barisal"	"2008-Barisal"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	2.939
"3651"	"2008"	2008	1994	"Comilla"	"2008-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	2.615
"3652"	"2008"	2008	1994	"Gazipur"	"2008-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.7
"3653"	"2008"	2008	1994	"Rajshahi"	"2008-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.15
"3654"	"2008"	2008	1994	"Rangpur"	"2008-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.6
"3655"	"2008"	2008	1994	"Satkhira"	"2008-Satkhira"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.9
"3656"	"2008"	2008	1994	"Sonagazi"	"2008-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	2.2
"3657"	"2008"	2008	1994	"Kustia"	"2008-Kustia"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.8
"3658"	"2009"	2009	1994	"Barisal"	"2009-Barisal"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.45
"3659"	"2009"	2009	1994	"Comilla"	"2009-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.7975
"3660"	"2009"	2009	1994	"Gazipur"	"2009-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.3
"3661"	"2009"	2009	1994	"Rajshahi"	"2009-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.725
"3662"	"2009"	2009	1994	"Rangpur"	"2009-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.45
"3663"	"2009"	2009	1994	"Satkhira"	"2009-Satkhira"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.45
"3664"	"2009"	2009	1994	"Sonagazi"	"2009-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	1.65
"3665"	"2009"	2009	1994	"Kustia"	"2009-Kustia"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.6
"3666"	"2010"	2010	1994	"Barisal"	"2010-Barisal"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.05
"3667"	"2010"	2010	1994	"Comilla"	"2010-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.98
"3668"	"2010"	2010	1994	"Gazipur"	"2010-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.8
"3669"	"2010"	2010	1994	"Rajshahi"	"2010-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	6.1625
"3670"	"2010"	2010	1994	"Rangpur"	"2010-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.3
"3671"	"2010"	2010	1994	"Satkhira"	"2010-Satkhira"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.675
"3672"	"2010"	2010	1994	"Sonagazi"	"2010-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.82
"3673"	"2010"	2010	1994	"Kustia"	"2010-Kustia"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.2
"3674"	"2011"	2011	1994	"Barisal"	"2011-Barisal"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	2.65
"3675"	"2011"	2011	1994	"Comilla"	"2011-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.35
"3676"	"2011"	2011	1994	"Gazipur"	"2011-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.1
"3677"	"2011"	2011	1994	"Rajshahi"	"2011-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	7.6
"3678"	"2011"	2011	1994	"Rangpur"	"2011-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.7
"3679"	"2011"	2011	1994	"Satkhira"	"2011-Satkhira"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.5625
"3680"	"2011"	2011	1994	"Sonagazi"	"2011-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4
"3681"	"2011"	2011	1994	"Kustia"	"2011-Kustia"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.45
"3682"	"2012"	2012	1994	"Kustia"	"2012-Kustia"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.16
"3683"	"2012"	2012	1994	"Sonagazi"	"2012-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.45
"3684"	"2012"	2012	1994	"Comilla"	"2012-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.15
"3685"	"2012"	2012	1994	"Gazipur"	"2012-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.932
"3686"	"2012"	2012	1994	"Rajshahi"	"2012-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.4
"3687"	"2012"	2012	1994	"Rangpur"	"2012-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	2.4
"3688"	"2012"	2012	1994	"Satkhira"	"2012-Satkhira"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.23
"3689"	"2012"	2012	1994	"Barisal"	"2012-Barisal"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.06
"3690"	"2013"	2013	1994	"Kustia"	"2013-Kustia"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.3
"3691"	"2013"	2013	1994	"Sonagazi"	"2013-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.58
"3692"	"2013"	2013	1994	"Comilla"	"2013-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.16
"3693"	"2013"	2013	1994	"Gazipur"	"2013-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.23
"3694"	"2013"	2013	1994	"Rajshahi"	"2013-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.38
"3695"	"2013"	2013	1994	"Rangpur"	"2013-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3
"3696"	"2013"	2013	1994	"Barisal"	"2013-Barisal"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.57
"3697"	"2014"	2014	1994	"Kustia"	"2014-Kustia"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.68
"3698"	"2014"	2014	1994	"Sonagazi"	"2014-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	2.24
"3699"	"2014"	2014	1994	"Comilla"	"2014-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.25
"3700"	"2014"	2014	1994	"Gazipur"	"2014-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.8
"3701"	"2014"	2014	1994	"Rajshahi"	"2014-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	6.373465116
"3702"	"2014"	2014	1994	"Rangpur"	"2014-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.2
"3703"	"2014"	2014	1994	"Satkhira"	"2014-Satkhira"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.78
"3704"	"2014"	2014	1994	"Bhanga"	"2014-Bhanga"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.625
"3705"	"2015"	2015	1994	"Kustia"	"2015-Kustia"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.48
"3706"	"2015"	2015	1994	"Sonagazi"	"2015-Sonagazi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	4.379651163
"3707"	"2015"	2015	1994	"Comilla"	"2015-Comilla"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.446454206
"3708"	"2015"	2015	1994	"Gazipur"	"2015-Gazipur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.688482085
"3709"	"2015"	2015	1994	"Rajshahi"	"2015-Rajshahi"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	5.96605814
"3710"	"2015"	2015	1994	"Rangpur"	"2015-Rangpur"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	2.7
"3711"	"2015"	2015	1994	"Satkhira"	"2015-Satkhira"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.953488372
"3712"	"2015"	2015	1994	"Bhanga"	"2015-Bhanga"	"BRRI dhan32"	"2"	"Medium"	"Medium-BRRI dhan32"	3.45
"3713"	"2001"	2001	1994	"Barisal"	"2001-Barisal"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.33
"3714"	"2001"	2001	1994	"Comilla"	"2001-Comilla"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.63744186
"3715"	"2001"	2001	1994	"Gazipur"	"2001-Gazipur"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	5.395348837
"3716"	"2001"	2001	1994	"Rajshahi"	"2001-Rajshahi"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	3.42
"3717"	"2001"	2001	1994	"Rangpur"	"2001-Rangpur"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.198023256
"3718"	"2001"	2001	1994	"Satkhira"	"2001-Satkhira"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	5.572965116
"3719"	"2001"	2001	1994	"Sonagazi"	"2001-Sonagazi"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	5.395348837
"3720"	"2002"	2002	1994	"Barisal"	"2002-Barisal"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	5.85
"3721"	"2002"	2002	1994	"Comilla"	"2002-Comilla"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.1
"3722"	"2002"	2002	1994	"Gazipur"	"2002-Gazipur"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.322601744
"3723"	"2002"	2002	1994	"Rajshahi"	"2002-Rajshahi"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	3.719
"3724"	"2002"	2002	1994	"Rangpur"	"2002-Rangpur"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	3.61
"3725"	"2002"	2002	1994	"Satkhira"	"2002-Satkhira"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	5.10872093
"3726"	"2002"	2002	1994	"Sonagazi"	"2002-Sonagazi"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	5.694348837
"3727"	"2003"	2003	1994	"Barisal"	"2003-Barisal"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	7.097674419
"3728"	"2003"	2003	1994	"Comilla"	"2003-Comilla"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.576238372
"3729"	"2003"	2003	1994	"Gazipur"	"2003-Gazipur"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	3.728616279
"3730"	"2003"	2003	1994	"Rajshahi"	"2003-Rajshahi"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	3.5695
"3731"	"2003"	2003	1994	"Rangpur"	"2003-Rangpur"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.786046512
"3732"	"2003"	2003	1994	"Satkhira"	"2003-Satkhira"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	6.037209302
"3733"	"2003"	2003	1994	"Sonagazi"	"2003-Sonagazi"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	2.93
"3734"	"2004"	2004	1994	"Barisal"	"2004-Barisal"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.083923155
"3735"	"2004"	2004	1994	"Comilla"	"2004-Comilla"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	2.761616279
"3736"	"2004"	2004	1994	"Gazipur"	"2004-Gazipur"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.11122093
"3737"	"2004"	2004	1994	"Rajshahi"	"2004-Rajshahi"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.228953488
"3738"	"2004"	2004	1994	"Rangpur"	"2004-Rangpur"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	2.88
"3739"	"2004"	2004	1994	"Satkhira"	"2004-Satkhira"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	5.627906977
"3740"	"2004"	2004	1994	"Sonagazi"	"2004-Sonagazi"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.449894292
"3741"	"2004"	2004	1994	"Kustia"	"2004-Kustia"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	3.974753488
"3742"	"2005"	2005	1994	"Barisal"	"2005-Barisal"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	7.108
"3743"	"2005"	2005	1994	"Comilla"	"2005-Comilla"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.004651163
"3744"	"2005"	2005	1994	"Gazipur"	"2005-Gazipur"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.463372093
"3745"	"2005"	2005	1994	"Rajshahi"	"2005-Rajshahi"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	3.223255814
"3746"	"2005"	2005	1994	"Rangpur"	"2005-Rangpur"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	1.558866279
"3747"	"2005"	2005	1994	"Satkhira"	"2005-Satkhira"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	5.535813953
"3748"	"2005"	2005	1994	"Sonagazi"	"2005-Sonagazi"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	3.58
"3749"	"2005"	2005	1994	"Kustia"	"2005-Kustia"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.190325581
"3750"	"2006"	2006	1994	"Barisal"	"2006-Barisal"	"BRRI dhan32"	"3"	"Medium"	"Medium-BRRI dhan32"	4.54
