SL	Year	Location	Year of release	Rep	Variety	Group	Yield
639	2011-2012	Gazipur	1973	2	BR3	Long	5.37
640	2011-2012	Habiganj	1973	2	BR3	Long	5.80
641	2011-2012	Rangpur	1973	2	BR3	Long	2.60
642	2011-2012	Satkhira	1973	2	BR3	Long	6.50
643	2011-2012	Sonagazi	1973	2	BR3	Long	6.30
644	2011-2012	Kustia	1973	2	BR3	Long	3.10
645	2011-2012	Rajshahi	1973	2	BR3	Long	5.93
646	2012-2013	Barisal	1973	2	BR3	Long	3.87
647	2012-2013	Bhanga	1973	2	BR3	Long	8.10
648	2012-2013	Comilla	1973	2	BR3	Long	5.84
649	2012-2013	Gazipur	1973	2	BR3	Long	5.63
650	2012-2013	Habiganj	1973	2	BR3	Long	5.50
651	2012-2013	Rangpur	1973	2	BR3	Long	3.90
652	2012-2013	Satkhira	1973	2	BR3	Long	6.40
653	2012-2013	Sonagazi	1973	2	BR3	Long	5.86
654	2012-2013	Kustia	1973	2	BR3	Long	5.37
655	2012-2013	Rajshahi	1973	2	BR3	Long	5.30
656	2013-2014	Barisal	1973	2	BR3	Long	4.41
657	2013-2014	Bhanga	1973	2	BR3	Long	6.80
658	2013-2014	Comilla	1973	2	BR3	Long	5.19
659	2013-2014	Gazipur	1973	2	BR3	Long	7.00
660	2013-2014	Habiganj	1973	2	BR3	Long	6.31
661	2013-2014	Rangpur	1973	2	BR3	Long	5.60
662	2013-2014	Satkhira	1973	2	BR3	Long	6.60
663	2013-2014	Sonagazi	1973	2	BR3	Long	6.48
664	2013-2014	Kustia	1973	2	BR3	Long	6.43
665	2013-2014	Rajshahi	1973	2	BR3	Long	2.76
666	2014-2015	Barisal	1973	2	BR3	Long	4.23
667	2014-2015	Bhanga	1973	2	BR3	Long	6.48
668	2014-2015	Comilla	1973	2	BR3	Long	5.75
669	2014-2015	Gazipur	1973	2	BR3	Long	7.80
670	2014-2015	Habiganj	1973	2	BR3	Long	5.70
671	2014-2015	Rangpur	1973	2	BR3	Long	3.30
672	2014-2015	Satkhira	1973	2	BR3	Long	5.94
673	2014-2015	Sonagazi	1973	2	BR3	Long	5.14
674	2014-2015	Kustia	1973	2	BR3	Long	7.49
675	2014-2015	Rajshahi	1973	2	BR3	Long	5.34
676	2015-2016	Barisal	1973	2	BR3	Long	4.29
677	2015-2016	Bhanga	1973	2	BR3	Long	7.82
678	2015-2016	Comilla	1973	2	BR3	Long	7.29
679	2015-2016	Gazipur	1973	2	BR3	Long	6.05
680	2015-2016	Habiganj	1973	2	BR3	Long	5.80
681	2015-2016	Rangpur	1973	2	BR3	Long	4.54
682	2015-2016	Satkhira	1973	2	BR3	Long	5.15
683	2015-2016	Sonagazi	1973	2	BR3	Long	4.67
684	2015-2016	Kustia	1973	2	BR3	Long	6.88
685	2015-2016	Rajshahi	1973	2	BR3	Long	6.70
686	2001-2002	Barisal	1973	3	BR3	Long	8.21
687	2001-2002	Bhanga	1973	3	BR3	Long	6.40
688	2001-2002	Comilla	1973	3	BR3	Long	5.88
689	2001-2002	Habiganj	1973	3	BR3	Long	5.60
690	2001-2002	Rajshahi	1973	3	BR3	Long	5.30
691	2001-2002	Rangpur	1973	3	BR3	Long	6.37
692	2001-2002	Satkhira	1973	3	BR3	Long	5.73
693	2002-2003	Barisal	1973	3	BR3	Long	4.59
694	2002-2003	Bhanga	1973	3	BR3	Long	7.02
695	2002-2003	Comilla	1973	3	BR3	Long	5.49
696	2002-2003	Gazipur	1973	3	BR3	Long	4.64
697	2002-2003	Habiganj	1973	3	BR3	Long	5.63
698	2002-2003	Rajshahi	1973	3	BR3	Long	4.07
699	2002-2003	Rangpur	1973	3	BR3	Long	3.54
700	2002-2003	Satkhira	1973	3	BR3	Long	4.65
701	2003-2004	Barisal	1973	3	BR3	Long	3.53
702	2003-2004	Bhanga	1973	3	BR3	Long	6.07
703	2003-2004	Comilla	1973	3	BR3	Long	5.04
704	2003-2004	Gazipur	1973	3	BR3	Long	3.58
705	2003-2004	Habiganj	1973	3	BR3	Long	5.55
706	2003-2004	Rajshahi	1973	3	BR3	Long	2.03
707	2003-2004	Rangpur	1973	3	BR3	Long	3.67
708	2003-2004	Satkhira	1973	3	BR3	Long	7.05
709	2004-2005	Barisal	1973	3	BR3	Long	5.81
710	2004-2005	Bhanga	1973	3	BR3	Long	7.80
711	2004-2005	Comilla	1973	3	BR3	Long	7.29
712	2004-2005	Gazipur	1973	3	BR3	Long	5.09
713	2004-2005	Habiganj	1973	3	BR3	Long	5.02
714	2004-2005	Rajshahi	1973	3	BR3	Long	3.04
715	2004-2005	Rangpur	1973	3	BR3	Long	4.84
716	2004-2005	Satkhira	1973	3	BR3	Long	6.41
717	2004-2005	Kustia	1973	3	BR3	Long	6.12
718	2005-2006	Barisal	1973	3	BR3	Long	7.00
719	2005-2006	Bhanga	1973	3	BR3	Long	6.32
720	2005-2006	Comilla	1973	3	BR3	Long	5.79
721	2005-2006	Gazipur	1973	3	BR3	Long	5.90
722	2005-2006	Habiganj	1973	3	BR3	Long	6.70
723	2005-2006	Rajshahi	1973	3	BR3	Long	6.56
724	2005-2006	Rangpur	1973	3	BR3	Long	4.35
725	2005-2006	Satkhira	1973	3	BR3	Long	6.58
726	2005-2006	Kustia	1973	3	BR3	Long	6.15
727	2006-2007	Barisal	1973	3	BR3	Long	5.05
728	2006-2007	Bhanga	1973	3	BR3	Long	6.77
729	2006-2007	Comilla	1973	3	BR3	Long	6.15
730	2006-2007	Gazipur	1973	3	BR3	Long	4.69
731	2006-2007	Habiganj	1973	3	BR3	Long	6.40
732	2006-2007	Rajshahi	1973	3	BR3	Long	4.80
733	2006-2007	Kustia	1973	3	BR3	Long	5.73
734	2006-2007	Rangpur	1973	3	BR3	Long	5.02
735	2006-2007	Satkhira	1973	3	BR3	Long	6.18
736	2007-2008	Barisal	1973	3	BR3	Long	6.15
737	2007-2008	Bhanga	1973	3	BR3	Long	6.10
738	2007-2008	Comilla	1973	3	BR3	Long	8.10
739	2007-2008	Gazipur	1973	3	BR3	Long	4.80
740	2007-2008	Habiganj	1973	3	BR3	Long	6.40
741	2007-2008	Rangpur	1973	3	BR3	Long	2.40
742	2007-2008	Satkhira	1973	3	BR3	Long	7.00
743	2007-2008	Kustia	1973	3	BR3	Long	5.05
744	2007-2008	Rajshahi	1973	3	BR3	Long	4.08
745	2008-2009	Barisal	1973	3	BR3	Long	5.48
746	2008-2009	Bhanga	1973	3	BR3	Long	6.44
747	2008-2009	Comilla	1973	3	BR3	Long	5.39
748	2008-2009	Gazipur	1973	3	BR3	Long	5.35
749	2008-2009	Habiganj	1973	3	BR3	Long	7.00
750	2008-2009	Rajshahi	1973	3	BR3	Long	3.35
751	2008-2009	Rangpur	1973	3	BR3	Long	2.70
752	2008-2009	Kustia	1973	3	BR3	Long	7.05
753	2008-2009	Satkhira	1973	3	BR3	Long	6.59
754	2009-2010	Barisal	1973	3	BR3	Long	4.80
755	2009-2010	Bhanga	1973	3	BR3	Long	6.41
756	2009-2010	Comilla	1973	3	BR3	Long	6.40
757	2009-2010	Gazipur	1973	3	BR3	Long	3.33
758	2009-2010	Habiganj	1973	3	BR3	Long	6.30
759	2009-2010	Rajshahi	1973	3	BR3	Long	3.71
760	2009-2010	Rangpur	1973	3	BR3	Long	4.40
761	2009-2010	Satkhira	1973	3	BR3	Long	6.05
762	2009-2010	Kustia	1973	3	BR3	Long	5.13
763	2010-2011	Barisal	1973	3	BR3	Long	5.66
764	2010-2011	Bhanga	1973	3	BR3	Long	6.38
765	2010-2011	Comilla	1973	3	BR3	Long	6.68
766	2010-2011	Gazipur	1973	3	BR3	Long	2.75
767	2010-2011	Habiganj	1973	3	BR3	Long	5.60
768	2010-2011	Rangpur	1973	3	BR3	Long	2.70
769	2010-2011	Satkhira	1973	3	BR3	Long	5.50
770	2010-2011	Sonagazi	1973	3	BR3	Long	6.20
771	2010-2011	Kustia	1973	3	BR3	Long	3.20
772	2010-2011	Rajshahi	1973	3	BR3	Long	5.57
773	2011-2012	Barisal	1973	3	BR3	Long	5.66
774	2011-2012	Bhanga	1973	3	BR3	Long	6.38
775	2011-2012	Comilla	1973	3	BR3	Long	5.84
776	2011-2012	Gazipur	1973	3	BR3	Long	5.53
777	2011-2012	Habiganj	1973	3	BR3	Long	5.60
778	2011-2012	Rangpur	1973	3	BR3	Long	2.70
779	2011-2012	Satkhira	1973	3	BR3	Long	6.73
780	2011-2012	Sonagazi	1973	3	BR3	Long	6.20
781	2011-2012	Kustia	1973	3	BR3	Long	3.20
782	2011-2012	Rajshahi	1973	3	BR3	Long	7.43
783	2012-2013	Barisal	1973	3	BR3	Long	4.51
784	2012-2013	Bhanga	1973	3	BR3	Long	8.04
785	2012-2013	Comilla	1973	3	BR3	Long	6.01
786	2012-2013	Gazipur	1973	3	BR3	Long	4.80
787	2012-2013	Habiganj	1973	3	BR3	Long	5.40
788	2012-2013	Rangpur	1973	3	BR3	Long	3.85
789	2012-2013	Satkhira	1973	3	BR3	Long	7.00
790	2012-2013	Sonagazi	1973	3	BR3	Long	4.49
791	2012-2013	Kustia	1973	3	BR3	Long	5.35
792	2012-2013	Rajshahi	1973	3	BR3	Long	5.80
793	2013-2014	Barisal	1973	3	BR3	Long	4.70
794	2013-2014	Bhanga	1973	3	BR3	Long	7.10
795	2013-2014	Comilla	1973	3	BR3	Long	5.30
796	2013-2014	Gazipur	1973	3	BR3	Long	7.50
797	2013-2014	Habiganj	1973	3	BR3	Long	6.49
798	2013-2014	Rangpur	1973	3	BR3	Long	5.60
799	2013-2014	Satkhira	1973	3	BR3	Long	6.46
800	2013-2014	Sonagazi	1973	3	BR3	Long	6.52
801	2013-2014	Kustia	1973	3	BR3	Long	6.43
802	2013-2014	Rajshahi	1973	3	BR3	Long	2.70
803	2014-2015	Barisal	1973	3	BR3	Long	4.14
804	2014-2015	Bhanga	1973	3	BR3	Long	5.99
805	2014-2015	Comilla	1973	3	BR3	Long	5.42
806	2014-2015	Gazipur	1973	3	BR3	Long	7.60
807	2014-2015	Habiganj	1973	3	BR3	Long	5.32
808	2014-2015	Rangpur	1973	3	BR3	Long	3.60
809	2014-2015	Satkhira	1973	3	BR3	Long	5.73
810	2014-2015	Sonagazi	1973	3	BR3	Long	5.41
811	2014-2015	Kustia	1973	3	BR3	Long	7.51
812	2014-2015	Rajshahi	1973	3	BR3	Long	5.22
813	2015-2016	Barisal	1973	3	BR3	Long	5.28
814	2015-2016	Bhanga	1973	3	BR3	Long	8.73
815	2015-2016	Comilla	1973	3	BR3	Long	6.64
816	2015-2016	Gazipur	1973	3	BR3	Long	7.32
817	2015-2016	Habiganj	1973	3	BR3	Long	5.60
818	2015-2016	Rangpur	1973	3	BR3	Long	5.01
819	2015-2016	Satkhira	1973	3	BR3	Long	5.25
820	2015-2016	Sonagazi	1973	3	BR3	Long	6.43
821	2015-2016	Kustia	1973	3	BR3	Long	7.23
822	2015-2016	Rajshahi	1973	3	BR3	Long	7.19
7810	2001-2002	Barisal	1977	1	BR6	Short	6.01
7811	2001-2002	Bhanga	1977	1	BR6	Short	6.50
7812	2001-2002	Comilla	1977	1	BR6	Short	4.64
7813	2001-2002	Habiganj	1977	1	BR6	Short	5.38
7814	2001-2002	Rajshahi	1977	1	BR6	Short	5.90
7815	2001-2002	Rangpur	1977	1	BR6	Short	5.01
7816	2001-2002	Satkhira	1977	1	BR6	Short	5.63
7817	2002-2003	Barisal	1977	1	BR6	Short	3.11
7818	2002-2003	Bhanga	1977	1	BR6	Short	5.94
7819	2002-2003	Comilla	1977	1	BR6	Short	4.47
7820	2002-2003	Gazipur	1977	1	BR6	Short	4.70
7821	2002-2003	Habiganj	1977	1	BR6	Short	4.18
7822	2002-2003	Rajshahi	1977	1	BR6	Short	3.10
7823	2002-2003	Rangpur	1977	1	BR6	Short	3.22
7824	2002-2003	Satkhira	1977	1	BR6	Short	4.85
7825	2003-2004	Barisal	1977	1	BR6	Short	2.10
7826	2003-2004	Bhanga	1977	1	BR6	Short	4.45
7827	2003-2004	Comilla	1977	1	BR6	Short	3.61
7828	2003-2004	Gazipur	1977	1	BR6	Short	2.41
7829	2003-2004	Habiganj	1977	1	BR6	Short	4.55
7830	2003-2004	Rajshahi	1977	1	BR6	Short	3.96
7831	2003-2004	Rangpur	1977	1	BR6	Short	4.28
7832	2003-2004	Satkhira	1977	1	BR6	Short	4.07
7833	2004-2005	Barisal	1977	1	BR6	Short	4.30
7834	2004-2005	Bhanga	1977	1	BR6	Short	5.51
7835	2004-2005	Comilla	1977	1	BR6	Short	6.89
7836	2004-2005	Gazipur	1977	1	BR6	Short	4.53
7837	2004-2005	Habiganj	1977	1	BR6	Short	4.68
7838	2004-2005	Rajshahi	1977	1	BR6	Short	3.53
7839	2004-2005	Rangpur	1977	1	BR6	Short	3.56
7840	2004-2005	Satkhira	1977	1	BR6	Short	5.61
7841	2004-2005	Kustia	1977	1	BR6	Short	5.56
7842	2005-2006	Barisal	1977	1	BR6	Short	6.20
7843	2005-2006	Bhanga	1977	1	BR6	Short	5.64
7844	2005-2006	Comilla	1977	1	BR6	Short	5.36
7845	2005-2006	Gazipur	1977	1	BR6	Short	5.98
7846	2005-2006	Habiganj	1977	1	BR6	Short	7.20
7847	2005-2006	Rajshahi	1977	1	BR6	Short	4.93
7848	2005-2006	Rangpur	1977	1	BR6	Short	3.39
7849	2005-2006	Satkhira	1977	1	BR6	Short	6.15
7850	2005-2006	Kustia	1977	1	BR6	Short	6.63
7851	2006-2007	Barisal	1977	1	BR6	Short	4.89
7852	2006-2007	Bhanga	1977	1	BR6	Short	6.48
7853	2006-2007	Comilla	1977	1	BR6	Short	5.28
7854	2006-2007	Gazipur	1977	1	BR6	Short	5.04
7855	2006-2007	Habiganj	1977	1	BR6	Short	5.37
7856	2006-2007	Rajshahi	1977	1	BR6	Short	4.50
7857	2006-2007	Kustia	1977	1	BR6	Short	7.40
7858	2006-2007	Rangpur	1977	1	BR6	Short	4.55
7859	2006-2007	Satkhira	1977	1	BR6	Short	5.89
7860	2007-2008	Barisal	1977	1	BR6	Short	5.86
7861	2007-2008	Bhanga	1977	1	BR6	Short	5.65
7862	2007-2008	Comilla	1977	1	BR6	Short	7.35
7863	2007-2008	Gazipur	1977	1	BR6	Short	4.35
7864	2007-2008	Habiganj	1977	1	BR6	Short	5.37
7865	2007-2008	Rangpur	1977	1	BR6	Short	2.00
7866	2007-2008	Satkhira	1977	1	BR6	Short	7.50
7867	2007-2008	Kustia	1977	1	BR6	Short	5.96
7868	2007-2008	Rajshahi	1977	1	BR6	Short	3.86
7869	2008-2009	Barisal	1977	1	BR6	Short	5.71
7870	2008-2009	Bhanga	1977	1	BR6	Short	6.07
7871	2008-2009	Comilla	1977	1	BR6	Short	5.41
7872	2008-2009	Gazipur	1977	1	BR6	Short	5.55
7873	2008-2009	Habiganj	1977	1	BR6	Short	5.90
7874	2008-2009	Rajshahi	1977	1	BR6	Short	3.21
7875	2008-2009	Rangpur	1977	1	BR6	Short	2.30
7876	2008-2009	Kustia	1977	1	BR6	Short	5.69
7877	2008-2009	Satkhira	1977	1	BR6	Short	6.70
7878	2009-2010	Barisal	1977	1	BR6	Short	5.55
7879	2009-2010	Bhanga	1977	1	BR6	Short	6.04
7880	2009-2010	Comilla	1977	1	BR6	Short	5.36
7881	2009-2010	Gazipur	1977	1	BR6	Short	3.25
7882	2009-2010	Habiganj	1977	1	BR6	Short	5.75
7883	2009-2010	Rajshahi	1977	1	BR6	Short	3.53
7884	2009-2010	Rangpur	1977	1	BR6	Short	2.40
7885	2009-2010	Satkhira	1977	1	BR6	Short	6.35
7886	2009-2010	Kustia	1977	1	BR6	Short	5.77
7887	2010-2011	Barisal	1977	1	BR6	Short	5.00
7888	2010-2011	Bhanga	1977	1	BR6	Short	6.02
7889	2010-2011	Comilla	1977	1	BR6	Short	5.41
7890	2010-2011	Gazipur	1977	1	BR6	Short	2.60
7891	2010-2011	Habiganj	1977	1	BR6	Short	5.60
7892	2010-2011	Rangpur	1977	1	BR6	Short	2.50
7893	2010-2011	Satkhira	1977	1	BR6	Short	6.00
7894	2010-2011	Sonagazi	1977	1	BR6	Short	4.20
7895	2010-2011	Kustia	1977	1	BR6	Short	5.85
7896	2010-2011	Rajshahi	1977	1	BR6	Short	4.22
7897	2011-2012	Barisal	1977	1	BR6	Short	5.00
7898	2011-2012	Bhanga	1977	1	BR6	Short	6.02
7899	2011-2012	Comilla	1977	1	BR6	Short	4.15
7900	2011-2012	Gazipur	1977	1	BR6	Short	4.97
7901	2011-2012	Habiganj	1977	1	BR6	Short	5.60
7902	2011-2012	Rangpur	1977	1	BR6	Short	2.50
7903	2011-2012	Satkhira	1977	1	BR6	Short	6.05
7904	2011-2012	Sonagazi	1977	1	BR6	Short	4.20
7905	2011-2012	Kustia	1977	1	BR6	Short	5.85
7906	2011-2012	Rajshahi	1977	1	BR6	Short	4.90
7907	2012-2013	Barisal	1977	1	BR6	Short	5.74
7908	2012-2013	Bhanga	1977	1	BR6	Short	7.90
7909	2012-2013	Comilla	1977	1	BR6	Short	4.40
7910	2012-2013	Gazipur	1977	1	BR6	Short	8.47
7911	2012-2013	Habiganj	1977	1	BR6	Short	4.90
7912	2012-2013	Rangpur	1977	1	BR6	Short	4.65
7913	2012-2013	Satkhira	1977	1	BR6	Short	7.00
7914	2012-2013	Sonagazi	1977	1	BR6	Short	7.54
7915	2012-2013	Kustia	1977	1	BR6	Short	5.25
7916	2012-2013	Rajshahi	1977	1	BR6	Short	3.90
7917	2013-2014	Barisal	1977	1	BR6	Short	4.68
7918	2013-2014	Bhanga	1977	1	BR6	Short	4.70
7919	2013-2014	Comilla	1977	1	BR6	Short	4.31
7920	2013-2014	Gazipur	1977	1	BR6	Short	5.80
7921	2013-2014	Habiganj	1977	1	BR6	Short	5.01
7922	2013-2014	Rangpur	1977	1	BR6	Short	6.30
7923	2013-2014	Satkhira	1977	1	BR6	Short	5.10
7924	2013-2014	Sonagazi	1977	1	BR6	Short	5.91
7925	2013-2014	Kustia	1977	1	BR6	Short	5.93
7926	2013-2014	Rajshahi	1977	1	BR6	Short	2.37
7927	2014-2015	Barisal	1977	1	BR6	Short	5.24
7928	2014-2015	Bhanga	1977	1	BR6	Short	7.82
7929	2014-2015	Comilla	1977	1	BR6	Short	5.98
7930	2014-2015	Gazipur	1977	1	BR6	Short	6.20
7931	2014-2015	Habiganj	1977	1	BR6	Short	5.79
7932	2014-2015	Rangpur	1977	1	BR6	Short	2.70
7933	2014-2015	Satkhira	1977	1	BR6	Short	6.24
7934	2014-2015	Sonagazi	1977	1	BR6	Short	5.23
7935	2014-2015	Kustia	1977	1	BR6	Short	6.61
7936	2014-2015	Rajshahi	1977	1	BR6	Short	4.34
7937	2015-2016	Barisal	1977	1	BR6	Short	4.19
7938	2015-2016	Bhanga	1977	1	BR6	Short	6.55
7939	2015-2016	Comilla	1977	1	BR6	Short	4.92
7940	2015-2016	Gazipur	1977	1	BR6	Short	6.80
7941	2015-2016	Habiganj	1977	1	BR6	Short	5.60
7942	2015-2016	Rangpur	1977	1	BR6	Short	5.74
7943	2015-2016	Satkhira	1977	1	BR6	Short	6.85
7944	2015-2016	Sonagazi	1977	1	BR6	Short	5.38
7945	2015-2016	Kustia	1977	1	BR6	Short	5.90
7946	2015-2016	Rajshahi	1977	1	BR6	Short	5.68
7947	2001-2002	Barisal	1977	2	BR6	Short	5.85
7948	2001-2002	Bhanga	1977	2	BR6	Short	6.20
7949	2001-2002	Comilla	1977	2	BR6	Short	4.58
7950	2001-2002	Habiganj	1977	2	BR6	Short	4.57
7951	2001-2002	Rajshahi	1977	2	BR6	Short	6.40
7952	2001-2002	Rangpur	1977	2	BR6	Short	5.57
7953	2001-2002	Satkhira	1977	2	BR6	Short	5.53
7954	2002-2003	Barisal	1977	2	BR6	Short	2.81
7955	2002-2003	Bhanga	1977	2	BR6	Short	5.09
7956	2002-2003	Comilla	1977	2	BR6	Short	3.97
7957	2002-2003	Gazipur	1977	2	BR6	Short	4.15
7958	2002-2003	Habiganj	1977	2	BR6	Short	3.50
7959	2002-2003	Rajshahi	1977	2	BR6	Short	3.20
7960	2002-2003	Rangpur	1977	2	BR6	Short	3.58
7961	2002-2003	Satkhira	1977	2	BR6	Short	4.70
7962	2003-2004	Barisal	1977	2	BR6	Short	1.24
7963	2003-2004	Bhanga	1977	2	BR6	Short	4.74
7964	2003-2004	Comilla	1977	2	BR6	Short	3.54
7965	2003-2004	Gazipur	1977	2	BR6	Short	2.49
7966	2003-2004	Habiganj	1977	2	BR6	Short	4.13
7967	2003-2004	Rajshahi	1977	2	BR6	Short	2.09
7968	2003-2004	Rangpur	1977	2	BR6	Short	4.76
7969	2003-2004	Satkhira	1977	2	BR6	Short	3.91
7970	2004-2005	Barisal	1977	2	BR6	Short	5.75
7971	2004-2005	Bhanga	1977	2	BR6	Short	5.59
7972	2004-2005	Comilla	1977	2	BR6	Short	5.98
7973	2004-2005	Gazipur	1977	2	BR6	Short	3.58
7974	2004-2005	Habiganj	1977	2	BR6	Short	4.22
7975	2004-2005	Rajshahi	1977	2	BR6	Short	2.64
7976	2004-2005	Rangpur	1977	2	BR6	Short	3.98
7977	2004-2005	Satkhira	1977	2	BR6	Short	5.47
7978	2004-2005	Kustia	1977	2	BR6	Short	5.34
7979	2005-2006	Barisal	1977	2	BR6	Short	5.54
7980	2005-2006	Bhanga	1977	2	BR6	Short	6.55
7981	2005-2006	Comilla	1977	2	BR6	Short	5.53
7982	2005-2006	Gazipur	1977	2	BR6	Short	5.41
7983	2005-2006	Habiganj	1977	2	BR6	Short	6.00
7984	2005-2006	Rajshahi	1977	2	BR6	Short	4.76
7985	2005-2006	Rangpur	1977	2	BR6	Short	3.43
7986	2005-2006	Satkhira	1977	2	BR6	Short	6.03
7987	2005-2006	Kustia	1977	2	BR6	Short	6.21
7988	2006-2007	Barisal	1977	2	BR6	Short	4.95
7989	2006-2007	Bhanga	1977	2	BR6	Short	6.75
7990	2006-2007	Comilla	1977	2	BR6	Short	5.72
7991	2006-2007	Gazipur	1977	2	BR6	Short	4.87
7992	2006-2007	Habiganj	1977	2	BR6	Short	4.88
7993	2006-2007	Rajshahi	1977	2	BR6	Short	3.60
7994	2006-2007	Kustia	1977	2	BR6	Short	7.15
7995	2006-2007	Rangpur	1977	2	BR6	Short	4.81
7996	2006-2007	Satkhira	1977	2	BR6	Short	5.81
7997	2007-2008	Barisal	1977	2	BR6	Short	5.56
7998	2007-2008	Bhanga	1977	2	BR6	Short	5.34
7999	2007-2008	Comilla	1977	2	BR6	Short	7.08
8000	2007-2008	Gazipur	1977	2	BR6	Short	4.70
8001	2007-2008	Habiganj	1977	2	BR6	Short	4.88
8002	2007-2008	Rangpur	1977	2	BR6	Short	2.20
8003	2007-2008	Satkhira	1977	2	BR6	Short	8.00
8004	2007-2008	Kustia	1977	2	BR6	Short	5.79
8005	2007-2008	Rajshahi	1977	2	BR6	Short	3.77
8006	2008-2009	Barisal	1977	2	BR6	Short	5.45
8007	2008-2009	Bhanga	1977	2	BR6	Short	6.05
8008	2008-2009	Comilla	1977	2	BR6	Short	6.23
8009	2008-2009	Gazipur	1977	2	BR6	Short	5.60
8010	2008-2009	Habiganj	1977	2	BR6	Short	5.40
8011	2008-2009	Rajshahi	1977	2	BR6	Short	3.93
8012	2008-2009	Rangpur	1977	2	BR6	Short	2.00
8013	2008-2009	Kustia	1977	2	BR6	Short	7.15
8014	2008-2009	Satkhira	1977	2	BR6	Short	6.91
8015	2009-2010	Barisal	1977	2	BR6	Short	5.35
8016	2009-2010	Bhanga	1977	2	BR6	Short	6.63
8017	2009-2010	Comilla	1977	2	BR6	Short	5.72
8018	2009-2010	Gazipur	1977	2	BR6	Short	3.45
8019	2009-2010	Habiganj	1977	2	BR6	Short	5.35
8020	2009-2010	Rajshahi	1977	2	BR6	Short	3.85
8021	2009-2010	Rangpur	1977	2	BR6	Short	2.15
8022	2009-2010	Satkhira	1977	2	BR6	Short	6.45
8023	2009-2010	Kustia	1977	2	BR6	Short	6.46
8024	2010-2011	Barisal	1977	2	BR6	Short	4.88
8025	2010-2011	Bhanga	1977	2	BR6	Short	7.21
8026	2010-2011	Comilla	1977	2	BR6	Short	5.53
8027	2010-2011	Gazipur	1977	2	BR6	Short	2.80
8028	2010-2011	Habiganj	1977	2	BR6	Short	5.30
8029	2010-2011	Rangpur	1977	2	BR6	Short	2.30
8030	2010-2011	Satkhira	1977	2	BR6	Short	6.00
8031	2010-2011	Sonagazi	1977	2	BR6	Short	4.40
8032	2010-2011	Kustia	1977	2	BR6	Short	5.77
8033	2010-2011	Rajshahi	1977	2	BR6	Short	4.62
8034	2011-2012	Barisal	1977	2	BR6	Short	4.88
8035	2011-2012	Bhanga	1977	2	BR6	Short	7.21
8036	2011-2012	Comilla	1977	2	BR6	Short	4.51
8037	2011-2012	Gazipur	1977	2	BR6	Short	5.65
8038	2011-2012	Habiganj	1977	2	BR6	Short	5.30
8039	2011-2012	Rangpur	1977	2	BR6	Short	2.30
8040	2011-2012	Satkhira	1977	2	BR6	Short	6.14
8041	2011-2012	Sonagazi	1977	2	BR6	Short	4.40
8042	2011-2012	Kustia	1977	2	BR6	Short	5.77
8043	2011-2012	Rajshahi	1977	2	BR6	Short	5.40
8044	2012-2013	Barisal	1977	2	BR6	Short	5.74
8045	2012-2013	Bhanga	1977	2	BR6	Short	8.09
8046	2012-2013	Comilla	1977	2	BR6	Short	4.31
8047	2012-2013	Gazipur	1977	2	BR6	Short	7.91
8048	2012-2013	Habiganj	1977	2	BR6	Short	4.70
8049	2012-2013	Rangpur	1977	2	BR6	Short	3.90
8050	2012-2013	Satkhira	1977	2	BR6	Short	7.30
8051	2012-2013	Sonagazi	1977	2	BR6	Short	5.90
8052	2012-2013	Kustia	1977	2	BR6	Short	5.20
8053	2012-2013	Rajshahi	1977	2	BR6	Short	3.30
8054	2013-2014	Barisal	1977	2	BR6	Short	4.84
8055	2013-2014	Bhanga	1977	2	BR6	Short	4.80
8056	2013-2014	Comilla	1977	2	BR6	Short	4.51
8057	2013-2014	Gazipur	1977	2	BR6	Short	5.50
8058	2013-2014	Habiganj	1977	2	BR6	Short	4.82
8059	2013-2014	Rangpur	1977	2	BR6	Short	6.00
8060	2013-2014	Satkhira	1977	2	BR6	Short	4.97
8061	2013-2014	Sonagazi	1977	2	BR6	Short	5.72
8062	2013-2014	Kustia	1977	2	BR6	Short	6.35
8063	2013-2014	Rajshahi	1977	2	BR6	Short	2.87
8064	2014-2015	Barisal	1977	2	BR6	Short	5.43
8065	2014-2015	Bhanga	1977	2	BR6	Short	7.40
8066	2014-2015	Comilla	1977	2	BR6	Short	5.76
8067	2014-2015	Gazipur	1977	2	BR6	Short	6.50
8068	2014-2015	Habiganj	1977	2	BR6	Short	5.92
8069	2014-2015	Rangpur	1977	2	BR6	Short	2.75
8070	2014-2015	Satkhira	1977	2	BR6	Short	6.43
8071	2014-2015	Sonagazi	1977	2	BR6	Short	5.43
8072	2014-2015	Kustia	1977	2	BR6	Short	7.50
8073	2014-2015	Rajshahi	1977	2	BR6	Short	4.29
8074	2015-2016	Barisal	1977	2	BR6	Short	4.89
8075	2015-2016	Bhanga	1977	2	BR6	Short	5.82
8076	2015-2016	Comilla	1977	2	BR6	Short	4.37
8077	2015-2016	Gazipur	1977	2	BR6	Short	5.97
8078	2015-2016	Habiganj	1977	2	BR6	Short	5.80
8079	2015-2016	Rangpur	1977	2	BR6	Short	5.42
8080	2015-2016	Satkhira	1977	2	BR6	Short	6.53
8081	2015-2016	Sonagazi	1977	2	BR6	Short	4.84
8082	2015-2016	Kustia	1977	2	BR6	Short	6.08
8083	2015-2016	Rajshahi	1977	2	BR6	Short	4.84
